CustomerID;Age;Gender;Tenure;Usage Frequency;Support Calls;Payment Delay;Subscription Type;Contract Length;Total Spend;Last Interaction;Churn;Region;Operador
58165;59;Male;24;18;6;26;Premium;Monthly;195;18;1;Huancayo;Bitel
58166;22;Male;57;7;5;24;Basic;Monthly;624;17;1;Huancayo;Bitel
58167;34;Male;54;17;5;18;Basic;Monthly;706;26;1;Huancayo;Bitel
58168;45;Female;36;21;7;17;Premium;Quarterly;747;15;1;Huancayo;Bitel
58169;31;Male;25;15;7;18;Premium;Quarterly;884;16;1;Huancayo;Bitel
58170;20;Male;48;30;5;23;Standard;Quarterly;226;15;1;Huancayo;Bitel
58171;52;Female;49;10;9;30;Premium;Monthly;664;1;1;Huancayo;Bitel
58172;55;Female;48;29;5;30;Premium;Annual;926;23;1;Huancayo;Bitel
58173;20;Female;49;22;5;30;Basic;Annual;476;30;1;Huancayo;Bitel
58174;53;Female;37;21;5;27;Basic;Annual;724;3;1;Huancayo;Bitel
58175;29;Female;12;9;10;25;Premium;Quarterly;363;4;1;Huancayo;Bitel
58176;39;Female;1;13;0;26;Premium;Monthly;640;2;1;Huancayo;Bitel
58177;22;Female;37;5;7;26;Premium;Monthly;246;9;1;Huancayo;Bitel
58178;19;Male;33;4;8;30;Basic;Monthly;322;2;1;Huancayo;Bitel
58179;31;Male;46;6;8;21;Basic;Quarterly;156;19;1;Huancayo;Bitel
58180;64;Male;15;1;8;19;Standard;Annual;237;17;1;Huancayo;Bitel
58181;27;Male;25;18;7;20;Standard;Monthly;768;8;1;Huancayo;Bitel
58182;60;Female;1;5;6;7;Standard;Quarterly;265;25;1;Huancayo;Bitel
58183;50;Female;41;1;10;22;Premium;Monthly;916;30;1;Huancayo;Bitel
58184;29;Female;53;13;5;27;Premium;Quarterly;699;23;1;Huancayo;Bitel
58185;50;Male;59;21;9;30;Basic;Monthly;547;24;1;Huancayo;Bitel
58186;43;Female;55;16;6;24;Basic;Quarterly;867;4;1;Huancayo;Bitel
58187;65;Female;27;19;4;21;Standard;Quarterly;374;14;1;Huancayo;Bitel
58188;29;Female;59;28;0;24;Basic;Monthly;347;27;1;Huancayo;Bitel
58189;35;Female;30;16;4;21;Basic;Monthly;619;8;1;Huancayo;Bitel
58190;31;Female;27;9;8;27;Basic;Quarterly;499;21;1;Huancayo;Bitel
58191;27;Male;47;1;7;17;Premium;Monthly;906;19;1;Huancayo;Bitel
58192;50;Male;47;26;7;30;Premium;Monthly;300;24;1;Huancayo;Bitel
58193;25;Female;54;28;10;23;Premium;Quarterly;323;20;1;Huancayo;Bitel
58194;48;Female;1;14;2;22;Basic;Annual;132;21;1;Huancayo;Bitel
58195;46;Male;55;12;5;23;Premium;Quarterly;562;14;1;Huancayo;Bitel
58196;41;Female;47;27;1;28;Basic;Monthly;186;15;1;Huancayo;Bitel
58197;62;Male;46;21;8;19;Basic;Quarterly;291;12;1;Huancayo;Bitel
58198;61;Female;54;3;6;21;Premium;Annual;616;2;1;Huancayo;Bitel
58199;59;Male;26;18;7;28;Premium;Annual;771;30;1;Huancayo;Bitel
58200;62;Male;57;1;6;10;Premium;Monthly;492;23;1;Huancayo;Bitel
58201;55;Female;4;1;1;28;Basic;Quarterly;447;29;1;Huancayo;Bitel
58202;23;Female;43;28;10;20;Premium;Annual;711;11;1;Huancayo;Bitel
58203;58;Male;22;3;7;4;Standard;Annual;775;23;1;Huancayo;Bitel
58204;56;Male;19;1;8;15;Standard;Monthly;181;7;1;Huancayo;Bitel
58205;61;Female;55;4;6;28;Basic;Quarterly;570;3;1;Huancayo;Bitel
58206;18;Male;57;12;6;29;Premium;Quarterly;980;1;1;Huancayo;Bitel
58207;57;Male;20;3;8;13;Premium;Annual;593;26;1;Huancayo;Bitel
58208;53;Female;25;18;10;27;Basic;Monthly;549;30;1;Huancayo;Bitel
58209;52;Male;60;5;8;13;Standard;Monthly;161;12;1;Huancayo;Bitel
58210;64;Female;37;21;7;28;Standard;Annual;362;26;1;Huancayo;Bitel
58211;50;Male;57;5;10;29;Premium;Monthly;530;20;1;Huancayo;Bitel
58212;34;Female;46;29;4;25;Premium;Quarterly;245;14;1;Huancayo;Bitel
58213;19;Male;58;27;7;19;Basic;Annual;487;13;1;Huancayo;Bitel
58214;56;Female;28;12;3;25;Standard;Monthly;859;24;1;Huancayo;Bitel
58215;18;Male;24;19;7;21;Standard;Annual;605;1;1;Huancayo;Bitel
58216;36;Male;35;30;9;26;Premium;Annual;176;18;1;Huancayo;Bitel
58217;28;Female;33;7;10;19;Basic;Annual;411;17;1;Huancayo;Bitel
58218;36;Male;24;10;9;27;Basic;Monthly;896;4;1;Huancayo;Bitel
58219;20;Male;6;2;7;27;Basic;Annual;504;22;1;Huancayo;Bitel
58220;60;Female;44;15;6;22;Standard;Annual;114;15;1;Huancayo;Bitel
58221;31;Female;30;29;6;23;Premium;Annual;414;30;1;Huancayo;Bitel
58222;53;Female;39;26;8;28;Basic;Monthly;295;8;1;Huancayo;Bitel
58223;43;Female;45;30;5;24;Premium;Monthly;371;2;1;Huancayo;Bitel
58224;28;Male;45;29;8;25;Basic;Monthly;288;29;1;Huancayo;Bitel
58225;18;Male;26;27;10;22;Basic;Annual;465;12;1;Huancayo;Bitel
58226;52;Male;30;1;6;29;Standard;Monthly;796;7;1;Huancayo;Bitel
58227;26;Female;58;30;7;22;Standard;Annual;451;18;1;Huancayo;Bitel
58228;38;Male;48;3;6;16;Basic;Monthly;429;17;1;Huancayo;Bitel
58229;57;Female;42;1;1;22;Premium;Monthly;196;24;1;Huancayo;Bitel
58230;31;Female;30;17;2;25;Standard;Monthly;823;10;1;Huancayo;Bitel
58231;54;Female;14;21;5;28;Standard;Monthly;323;2;1;Huancayo;Bitel
58232;42;Female;35;2;4;3;Basic;Annual;114;30;1;Huancayo;Bitel
58233;43;Male;34;4;5;22;Premium;Annual;405;7;1;Huancayo;Bitel
58234;31;Female;12;18;5;27;Premium;Monthly;983;14;1;Huancayo;Bitel
58235;51;Female;42;29;10;25;Standard;Annual;782;6;1;Huancayo;Bitel
58236;51;Male;13;3;5;5;Basic;Annual;675;21;1;Huancayo;Bitel
58237;36;Female;38;22;10;22;Basic;Quarterly;310;12;1;Huancayo;Bitel
58238;23;Female;60;2;6;21;Standard;Monthly;244;27;1;Huancayo;Bitel
58239;25;Female;32;4;1;24;Premium;Monthly;638;29;1;Huancayo;Bitel
58240;21;Female;27;2;5;19;Standard;Annual;814;6;1;Huancayo;Bitel
58241;65;Female;7;19;0;24;Standard;Monthly;777;3;1;Huancayo;Bitel
58242;55;Male;28;21;10;17;Standard;Monthly;374;25;1;Huancayo;Bitel
58243;32;Female;5;1;6;17;Premium;Annual;658;16;1;Huancayo;Bitel
58244;56;Male;54;28;10;17;Standard;Monthly;887;2;1;Huancayo;Bitel
58245;25;Female;16;19;1;26;Standard;Monthly;293;5;1;Huancayo;Bitel
58246;61;Female;32;1;6;26;Standard;Annual;816;6;1;Huancayo;Bitel
58247;45;Female;47;4;9;19;Standard;Quarterly;984;29;1;Huancayo;Bitel
58248;53;Female;5;28;5;26;Basic;Quarterly;364;16;1;Huancayo;Bitel
58249;35;Female;55;8;5;20;Standard;Quarterly;814;9;1;Huancayo;Bitel
58250;30;Female;37;28;7;22;Premium;Monthly;632;10;1;Huancayo;Bitel
58251;58;Female;51;2;2;26;Premium;Monthly;564;3;1;Huancayo;Bitel
58252;42;Female;42;9;5;28;Premium;Monthly;619;29;1;Huancayo;Bitel
58253;39;Female;32;5;10;27;Premium;Quarterly;376;8;1;Huancayo;Bitel
58254;52;Female;42;4;5;23;Premium;Monthly;120;26;1;Huancayo;Bitel
58255;38;Male;30;3;5;21;Standard;Quarterly;220;19;1;Huancayo;Bitel
58256;63;Male;3;2;3;0;Premium;Annual;807;20;1;Huancayo;Bitel
58257;33;Female;3;20;8;30;Basic;Monthly;348;1;1;Huancayo;Bitel
58258;41;Male;35;9;5;16;Basic;Monthly;128;1;1;Huancayo;Bitel
58259;29;Female;29;13;9;19;Standard;Monthly;843;13;1;Huancayo;Bitel
58260;32;Male;2;3;5;11;Basic;Monthly;381;6;1;Huancayo;Bitel
58261;65;Male;35;5;4;2;Standard;Annual;829;14;1;Huancayo;Bitel
58262;62;Male;57;15;8;22;Basic;Quarterly;415;30;1;Huancayo;Bitel
58263;57;Male;30;25;10;27;Basic;Quarterly;106;23;1;Huancayo;Bitel
58264;64;Female;59;1;4;17;Premium;Monthly;424;1;1;Huancayo;Bitel
58265;38;Female;26;27;6;27;Premium;Quarterly;627;28;1;Huancayo;Bitel
58266;61;Male;46;28;9;22;Standard;Quarterly;769;28;1;Huancayo;Bitel
58267;63;Female;25;2;7;28;Premium;Annual;860;2;1;Huancayo;Bitel
58268;26;Female;47;28;0;29;Basic;Monthly;555;29;1;Huancayo;Bitel
58269;30;Male;29;9;6;16;Premium;Monthly;360;21;1;Huancayo;Bitel
58270;38;Male;45;16;5;27;Basic;Annual;901;2;1;Huancayo;Bitel
58271;49;Male;26;4;6;24;Standard;Monthly;654;18;1;Huancayo;Bitel
58272;23;Male;57;11;8;16;Premium;Quarterly;532;30;1;Huancayo;Bitel
58273;22;Male;52;3;5;21;Standard;Quarterly;317;20;1;Huancayo;Bitel
58274;18;Male;53;14;10;16;Standard;Annual;872;17;1;Huancayo;Bitel
58275;47;Female;43;10;6;30;Standard;Monthly;804;7;1;Huancayo;Bitel
58276;31;Female;44;10;1;26;Basic;Monthly;499;4;1;Huancayo;Bitel
58277;37;Female;40;10;0;26;Standard;Quarterly;413;4;1;Huancayo;Bitel
58278;28;Male;31;16;9;23;Standard;Quarterly;607;14;1;Huancayo;Bitel
58279;52;Female;52;15;0;23;Basic;Monthly;888;19;1;Huancayo;Bitel
58280;61;Female;23;20;1;21;Premium;Quarterly;279;25;1;Huancayo;Bitel
58281;55;Female;16;2;9;21;Basic;Quarterly;582;4;1;Huancayo;Bitel
58282;25;Female;55;10;2;21;Basic;Monthly;584;11;1;Huancayo;Bitel
58283;57;Female;26;11;10;18;Premium;Annual;595;20;1;Huancayo;Bitel
58284;37;Female;24;19;6;17;Basic;Annual;269;23;1;Huancayo;Bitel
58285;27;Female;52;29;9;30;Standard;Annual;256;8;1;Huancayo;Bitel
58286;65;Male;59;30;10;19;Premium;Monthly;843;13;1;Huancayo;Bitel
58287;23;Male;51;7;10;22;Standard;Quarterly;630;4;1;Huancayo;Bitel
58288;40;Female;36;16;4;21;Standard;Annual;272;7;1;Huancayo;Bitel
58289;34;Male;32;30;6;25;Basic;Monthly;999;6;1;Huancayo;Bitel
58290;65;Male;26;22;5;18;Standard;Annual;843;4;1;Huancayo;Bitel
58291;60;Male;49;22;10;26;Standard;Quarterly;226;27;1;Huancayo;Bitel
58292;43;Male;44;5;9;21;Basic;Monthly;212;16;1;Huancayo;Bitel
58293;30;Female;57;5;6;26;Standard;Annual;806;12;1;Huancayo;Bitel
58294;43;Female;55;23;5;30;Premium;Monthly;427;7;1;Huancayo;Bitel
58295;62;Female;36;1;9;15;Basic;Quarterly;651;23;1;Huancayo;Bitel
58296;39;Female;59;27;7;16;Standard;Annual;550;28;1;Huancayo;Bitel
58297;49;Female;38;3;5;27;Basic;Monthly;195;9;1;Huancayo;Bitel
58298;28;Female;8;2;9;23;Basic;Annual;981;6;1;Huancayo;Bitel
58299;39;Male;32;16;6;17;Standard;Annual;296;3;1;Huancayo;Bitel
58300;22;Female;47;20;6;27;Standard;Annual;823;29;1;Huancayo;Bitel
58301;46;Female;59;11;5;27;Premium;Quarterly;739;17;1;Huancayo;Bitel
58302;21;Female;11;28;4;28;Premium;Annual;333;27;1;Huancayo;Bitel
58303;52;Female;49;14;10;25;Standard;Quarterly;317;1;1;Huancayo;Bitel
58304;40;Male;34;5;5;18;Standard;Quarterly;550;12;1;Huancayo;Bitel
58305;30;Female;29;2;0;18;Premium;Annual;102;28;1;Huancayo;Bitel
58306;64;Male;57;14;8;28;Standard;Quarterly;539;18;1;Huancayo;Bitel
58307;51;Female;41;8;0;21;Basic;Quarterly;189;19;1;Huancayo;Bitel
58308;58;Male;21;2;8;16;Standard;Monthly;209;22;1;Huancayo;Bitel
58309;32;Male;35;30;7;27;Basic;Annual;847;3;1;Huancayo;Bitel
58310;35;Male;45;23;6;21;Basic;Annual;302;10;1;Huancayo;Bitel
58311;49;Male;34;23;6;24;Basic;Annual;628;24;1;Huancayo;Bitel
58312;22;Male;48;28;5;16;Standard;Monthly;884;17;1;Huancayo;Bitel
58313;56;Male;50;18;8;29;Standard;Monthly;285;28;1;Huancayo;Bitel
58314;40;Female;47;5;4;30;Basic;Annual;152;21;1;Huancayo;Bitel
58315;60;Male;31;11;9;20;Premium;Monthly;389;11;1;Huancayo;Bitel
58316;65;Female;15;23;2;26;Basic;Monthly;662;7;1;Huancayo;Bitel
58317;37;Female;44;25;2;27;Premium;Quarterly;214;27;1;Huancayo;Bitel
58318;57;Female;44;11;8;26;Basic;Quarterly;680;29;1;Huancayo;Bitel
58319;20;Male;43;11;5;22;Basic;Monthly;669;27;1;Huancayo;Bitel
58320;24;Male;49;23;8;22;Premium;Monthly;766;4;1;Huancayo;Bitel
58321;55;Male;9;4;8;9;Premium;Quarterly;626;25;1;Huancayo;Bitel
58322;30;Male;39;3;7;19;Premium;Monthly;413;18;1;Huancayo;Bitel
58323;37;Male;42;10;5;29;Standard;Quarterly;314;15;1;Huancayo;Bitel
58324;39;Male;59;18;5;30;Premium;Monthly;189;11;1;Huancayo;Bitel
58325;24;Female;16;19;1;22;Basic;Monthly;151;2;1;Huancayo;Bitel
58326;63;Female;34;2;8;11;Premium;Monthly;918;19;1;Huancayo;Bitel
58327;59;Female;7;4;10;22;Basic;Annual;536;4;1;Huancayo;Bitel
58328;62;Female;37;11;9;30;Premium;Annual;104;19;1;Huancayo;Bitel
58329;38;Male;24;26;7;23;Basic;Monthly;286;5;1;Huancayo;Bitel
58330;63;Male;41;8;6;18;Standard;Monthly;138;22;1;Huancayo;Bitel
58331;63;Female;34;22;5;20;Standard;Monthly;374;6;1;Huancayo;Bitel
58332;23;Female;32;2;6;25;Basic;Annual;772;5;1;Huancayo;Bitel
58333;26;Female;41;8;5;19;Basic;Annual;513;8;1;Huancayo;Bitel
58334;38;Male;36;1;7;30;Standard;Monthly;864;16;1;Huancayo;Bitel
58335;28;Female;45;26;10;26;Premium;Annual;860;9;1;Huancayo;Bitel
58336;64;Female;37;5;8;19;Basic;Quarterly;957;25;1;Huancayo;Bitel
58337;40;Male;57;7;10;23;Premium;Monthly;960;28;1;Huancayo;Bitel
58338;45;Female;55;27;9;25;Premium;Monthly;770;24;1;Huancayo;Bitel
58339;51;Female;3;14;9;21;Standard;Monthly;904;28;1;Huancayo;Bitel
58340;32;Male;33;29;9;28;Premium;Monthly;758;4;1;Huancayo;Bitel
58341;38;Female;26;28;5;18;Premium;Monthly;307;8;1;Huancayo;Bitel
58342;33;Female;48;10;3;23;Basic;Monthly;645;13;1;Huancayo;Bitel
58343;55;Male;3;4;10;27;Standard;Annual;567;16;1;Huancayo;Bitel
58344;63;Male;2;5;4;16;Basic;Annual;172;29;1;Huancayo;Bitel
58345;42;Female;52;7;8;24;Premium;Monthly;372;11;1;Huancayo;Bitel
58346;29;Male;48;18;6;27;Standard;Quarterly;149;22;1;Huancayo;Bitel
58347;29;Female;52;11;7;25;Premium;Annual;882;5;1;Huancayo;Bitel
58348;27;Female;21;13;6;22;Basic;Monthly;452;15;1;Huancayo;Bitel
58349;59;Male;3;2;1;16;Standard;Annual;591;21;1;Huancayo;Bitel
58350;34;Female;40;1;7;30;Standard;Annual;887;6;1;Huancayo;Bitel
58351;18;Female;43;28;2;22;Premium;Annual;366;29;1;Huancayo;Bitel
58352;35;Male;20;2;1;12;Basic;Annual;281;19;1;Huancayo;Bitel
58353;57;Male;14;1;10;6;Basic;Monthly;666;27;1;Huancayo;Bitel
58354;54;Male;5;2;7;8;Standard;Annual;597;13;1;Huancayo;Bitel
58355;57;Female;43;26;4;29;Standard;Monthly;293;27;1;Huancayo;Bitel
58356;31;Female;24;23;6;20;Premium;Monthly;925;5;1;Huancayo;Bitel
58357;46;Male;41;30;5;18;Basic;Quarterly;713;25;1;Huancayo;Bitel
58358;46;Female;19;6;9;21;Basic;Quarterly;446;4;1;Huancayo;Bitel
58359;60;Female;24;19;9;29;Standard;Annual;208;1;1;Huancayo;Bitel
58360;61;Male;36;29;6;17;Basic;Annual;668;9;1;Huancayo;Bitel
58361;51;Female;39;27;6;22;Premium;Quarterly;503;20;1;Huancayo;Bitel
58362;24;Male;51;27;8;21;Premium;Quarterly;124;18;1;Huancayo;Bitel
58363;37;Female;31;4;6;16;Basic;Quarterly;592;9;1;Huancayo;Bitel
58364;28;Male;34;16;5;25;Premium;Monthly;105;23;1;Huancayo;Bitel
58365;45;Female;11;16;3;27;Premium;Annual;295;15;1;Huancayo;Bitel
58366;31;Male;58;8;9;27;Premium;Annual;752;27;1;Huancayo;Bitel
58367;60;Female;7;1;3;22;Standard;Quarterly;149;5;1;Huancayo;Bitel
58368;26;Female;56;20;6;29;Standard;Monthly;882;17;1;Huancayo;Bitel
58369;61;Male;54;10;6;26;Premium;Quarterly;575;18;1;Huancayo;Bitel
58370;24;Female;28;28;6;17;Basic;Monthly;573;15;1;Huancayo;Bitel
58371;32;Female;24;14;7;21;Standard;Annual;777;20;1;Huancayo;Bitel
58372;53;Female;46;10;8;17;Premium;Annual;781;17;1;Huancayo;Bitel
58373;58;Female;4;3;0;21;Basic;Quarterly;914;20;1;Huancayo;Bitel
58374;44;Female;47;18;8;20;Standard;Monthly;609;21;1;Huancayo;Bitel
58375;27;Male;39;21;9;20;Standard;Monthly;478;30;1;Huancayo;Bitel
58376;31;Female;8;15;9;25;Standard;Monthly;339;23;1;Huancayo;Bitel
58377;23;Female;29;1;9;0;Standard;Annual;266;21;1;Huancayo;Bitel
58378;45;Female;14;3;7;28;Standard;Quarterly;225;9;1;Huancayo;Bitel
58379;47;Female;55;22;3;21;Standard;Quarterly;241;3;1;Huancayo;Bitel
58380;45;Female;59;21;0;21;Standard;Quarterly;284;13;1;Huancayo;Bitel
58381;34;Male;38;8;10;21;Basic;Annual;985;4;1;Huancayo;Bitel
58382;50;Male;25;24;10;27;Basic;Annual;884;12;1;Huancayo;Bitel
58383;37;Female;10;22;1;24;Standard;Annual;494;30;1;Huancayo;Bitel
58384;57;Male;38;14;7;30;Premium;Annual;874;17;1;Huancayo;Bitel
58385;48;Female;58;22;6;29;Standard;Monthly;990;10;1;Huancayo;Bitel
58386;65;Male;28;24;9;24;Standard;Quarterly;949;20;1;Huancayo;Bitel
58387;38;Female;58;7;7;22;Premium;Quarterly;749;15;1;Huancayo;Bitel
58388;46;Female;50;24;6;16;Standard;Monthly;123;25;1;Huancayo;Bitel
58389;19;Female;30;25;8;22;Premium;Monthly;199;1;1;Huancayo;Bitel
58390;46;Female;59;13;8;30;Basic;Monthly;971;5;1;Huancayo;Bitel
58391;54;Female;37;8;0;27;Standard;Monthly;449;5;1;Huancayo;Bitel
58392;18;Female;23;17;6;30;Basic;Quarterly;154;3;1;Huancayo;Bitel
58393;29;Male;57;25;9;16;Premium;Annual;140;20;1;Huancayo;Bitel
58394;29;Female;39;23;9;23;Basic;Annual;548;23;1;Huancayo;Bitel
58395;31;Female;53;9;7;17;Basic;Monthly;427;20;1;Huancayo;Bitel
58396;39;Female;13;8;4;23;Premium;Monthly;663;15;1;Huancayo;Bitel
58397;25;Female;60;13;5;20;Premium;Annual;742;7;1;Huancayo;Bitel
58398;49;Male;30;15;5;17;Premium;Monthly;459;27;1;Huancayo;Bitel
58399;54;Male;52;16;8;17;Premium;Monthly;643;4;1;Huancayo;Bitel
58400;33;Female;44;20;0;27;Basic;Annual;399;28;1;Huancayo;Bitel
58401;48;Male;32;28;9;26;Premium;Quarterly;464;14;1;Huancayo;Bitel
58402;46;Female;40;6;1;23;Premium;Monthly;831;22;1;Huancayo;Bitel
58403;42;Female;52;11;0;28;Basic;Quarterly;463;12;1;Huancayo;Bitel
58404;52;Female;40;25;5;22;Premium;Annual;409;9;1;Huancayo;Bitel
58405;54;Female;30;21;6;24;Standard;Annual;143;24;1;Huancayo;Bitel
58406;35;Male;52;16;5;24;Premium;Quarterly;495;25;1;Huancayo;Bitel
58407;47;Male;57;23;9;17;Standard;Annual;228;23;1;Huancayo;Bitel
58408;63;Female;2;15;8;24;Basic;Monthly;348;2;1;Huancayo;Bitel
58409;43;Male;3;1;7;30;Basic;Annual;125;3;1;Huancayo;Bitel
58410;65;Female;42;24;5;23;Basic;Monthly;527;23;1;Huancayo;Bitel
58411;58;Male;49;15;6;18;Premium;Quarterly;689;12;1;Huancayo;Bitel
58412;31;Female;46;30;8;23;Premium;Quarterly;888;27;1;Huancayo;Bitel
58413;18;Male;34;17;8;22;Standard;Quarterly;293;5;1;Huancayo;Bitel
58414;19;Male;36;4;5;25;Standard;Monthly;893;5;1;Huancayo;Bitel
58415;64;Female;42;25;4;23;Basic;Quarterly;493;12;1;Huancayo;Bitel
58416;57;Female;50;8;4;27;Premium;Quarterly;201;16;1;Huancayo;Bitel
58417;38;Female;54;2;6;24;Standard;Annual;360;16;1;Huancayo;Bitel
58418;54;Male;56;11;10;27;Standard;Annual;384;7;1;Huancayo;Bitel
58419;36;Female;29;15;8;21;Standard;Quarterly;948;17;1;Huancayo;Bitel
58420;56;Female;19;27;4;23;Premium;Monthly;921;18;1;Huancayo;Bitel
58421;54;Female;57;27;4;26;Standard;Monthly;655;7;1;Huancayo;Bitel
58422;60;Male;37;28;9;24;Standard;Quarterly;828;18;1;Huancayo;Bitel
58423;20;Female;29;26;4;22;Premium;Monthly;172;30;1;Huancayo;Bitel
58424;37;Male;58;15;5;24;Standard;Annual;722;10;1;Huancayo;Bitel
58425;56;Female;2;5;5;6;Standard;Monthly;548;26;1;Huancayo;Bitel
58426;34;Female;48;7;10;26;Basic;Annual;130;19;1;Huancayo;Bitel
58427;19;Female;50;30;4;25;Basic;Monthly;336;24;1;Huancayo;Bitel
58428;39;Female;53;24;5;21;Standard;Monthly;182;13;1;Huancayo;Bitel
58429;32;Female;10;6;5;28;Basic;Monthly;710;9;1;Huancayo;Bitel
58430;60;Male;52;29;6;17;Basic;Annual;691;27;1;Huancayo;Bitel
58431;46;Male;48;6;6;30;Standard;Annual;966;20;1;Huancayo;Bitel
58432;63;Female;46;23;9;25;Premium;Annual;484;13;1;Huancayo;Bitel
58433;51;Female;54;18;6;28;Basic;Quarterly;793;30;1;Huancayo;Bitel
58434;23;Female;12;16;6;29;Standard;Annual;124;20;1;Huancayo;Bitel
58435;37;Male;37;14;10;26;Basic;Monthly;628;15;1;Huancayo;Bitel
58436;57;Male;52;21;5;17;Premium;Monthly;472;25;1;Huancayo;Bitel
58437;28;Female;18;4;7;22;Standard;Monthly;520;17;1;Huancayo;Bitel
58438;33;Female;25;17;4;21;Premium;Monthly;660;5;1;Huancayo;Bitel
58439;64;Male;40;19;10;25;Basic;Annual;822;6;1;Huancayo;Bitel
58440;33;Male;57;11;7;23;Standard;Monthly;833;22;1;Huancayo;Bitel
58441;26;Male;51;17;9;24;Standard;Annual;934;2;1;Huancayo;Bitel
58442;57;Female;59;6;10;23;Premium;Monthly;523;25;1;Huancayo;Bitel
58443;22;Male;57;19;5;28;Premium;Monthly;345;15;1;Huancayo;Bitel
58444;49;Female;11;8;1;28;Basic;Monthly;663;22;1;Huancayo;Bitel
58445;57;Female;33;8;8;30;Premium;Annual;675;3;1;Huancayo;Bitel
58446;43;Female;46;7;10;30;Basic;Annual;672;17;1;Huancayo;Bitel
58447;63;Male;32;12;9;27;Basic;Annual;725;24;1;Huancayo;Bitel
58448;44;Female;41;11;1;23;Premium;Annual;180;17;1;Huancayo;Bitel
58449;40;Female;60;25;8;18;Basic;Monthly;842;29;1;Huancayo;Bitel
58450;33;Male;26;11;6;22;Standard;Annual;734;27;1;Huancayo;Bitel
58451;34;Female;37;7;6;27;Basic;Monthly;514;11;1;Huancayo;Bitel
58452;64;Male;2;3;4;16;Basic;Annual;296;27;1;Huancayo;Bitel
58453;44;Female;59;4;6;22;Standard;Annual;590;3;1;Huancayo;Bitel
58454;53;Male;58;26;8;16;Premium;Annual;666;19;1;Huancayo;Bitel
58455;31;Female;59;3;10;28;Basic;Monthly;531;14;1;Huancayo;Bitel
58456;56;Female;8;15;10;22;Basic;Monthly;557;2;1;Huancayo;Bitel
58457;65;Female;60;23;4;27;Basic;Monthly;519;5;1;Huancayo;Bitel
58458;19;Male;59;2;6;27;Standard;Quarterly;511;28;1;Huancayo;Bitel
58459;41;Female;44;13;4;21;Premium;Monthly;766;15;1;Huancayo;Bitel
58460;43;Female;32;13;0;30;Standard;Monthly;121;17;1;Huancayo;Bitel
58461;43;Female;4;3;9;27;Basic;Quarterly;282;19;1;Huancayo;Bitel
58462;27;Female;54;25;8;19;Standard;Monthly;955;12;1;Huancayo;Bitel
58463;36;Male;34;2;7;25;Standard;Monthly;803;9;1;Huancayo;Bitel
58464;40;Male;60;8;10;22;Standard;Monthly;257;26;1;Huancayo;Bitel
58465;34;Female;26;7;7;17;Basic;Annual;704;17;1;Huancayo;Bitel
58466;41;Female;51;23;2;22;Standard;Monthly;845;22;1;Huancayo;Bitel
58467;54;Male;56;5;7;15;Premium;Quarterly;593;13;1;Huancayo;Bitel
58468;46;Female;10;15;9;28;Basic;Monthly;301;15;1;Huancayo;Bitel
58469;30;Female;27;22;0;25;Standard;Annual;278;29;1;Huancayo;Bitel
58470;40;Male;33;2;7;11;Premium;Annual;122;19;1;Huancayo;Bitel
58471;36;Female;58;30;5;19;Basic;Monthly;930;17;1;Huancayo;Bitel
58472;60;Female;5;30;7;29;Basic;Monthly;819;29;1;Huancayo;Bitel
58473;59;Female;54;17;4;28;Basic;Annual;413;3;1;Huancayo;Bitel
58474;38;Female;3;26;0;28;Basic;Monthly;446;5;1;Huancayo;Bitel
58475;61;Female;18;24;8;25;Standard;Quarterly;290;12;1;Huancayo;Bitel
58476;29;Male;38;1;1;15;Premium;Annual;181;29;1;Huancayo;Bitel
58477;26;Female;8;12;0;30;Standard;Quarterly;489;7;1;Huancayo;Bitel
58478;28;Female;56;19;2;29;Premium;Monthly;551;1;1;Huancayo;Bitel
58479;46;Female;13;16;10;24;Premium;Annual;136;25;1;Huancayo;Bitel
58480;50;Female;58;20;7;25;Standard;Monthly;976;9;1;Huancayo;Bitel
58481;26;Female;14;29;9;26;Standard;Annual;131;9;1;Huancayo;Bitel
58482;65;Male;56;17;10;28;Standard;Quarterly;957;8;1;Huancayo;Bitel
58483;47;Female;40;5;7;28;Standard;Quarterly;795;2;1;Huancayo;Bitel
58484;47;Female;60;21;5;30;Basic;Monthly;360;5;1;Huancayo;Bitel
58485;30;Female;55;16;10;17;Standard;Quarterly;922;6;1;Huancayo;Bitel
58486;54;Female;57;1;6;29;Premium;Monthly;432;16;1;Huancayo;Bitel
58487;30;Male;42;22;7;18;Premium;Annual;642;15;1;Huancayo;Bitel
58488;18;Female;56;23;6;23;Premium;Monthly;265;28;1;Huancayo;Bitel
58489;56;Female;15;25;0;21;Standard;Annual;246;26;1;Huancayo;Bitel
58490;39;Female;35;15;9;22;Basic;Monthly;225;2;1;Huancayo;Bitel
58491;55;Male;60;18;10;25;Basic;Quarterly;343;7;1;Huancayo;Bitel
58492;57;Male;7;5;9;25;Standard;Annual;336;21;1;Huancayo;Bitel
58493;54;Male;44;3;10;27;Premium;Monthly;505;29;1;Huancayo;Bitel
58494;24;Female;12;4;3;30;Basic;Annual;479;16;1;Huancayo;Bitel
58495;54;Female;24;14;3;26;Premium;Quarterly;171;22;1;Huancayo;Bitel
58496;49;Male;53;1;7;16;Standard;Quarterly;547;12;1;Huancayo;Bitel
